prices,times
236.17115577234088,2015-02-26 00:00:00
253.8991,2015-02-27 00:00:00
253.5991,2015-02-28 00:00:00
257.7075,2015-03-01 00:00:00
269.96149999999994,2015-03-02 00:00:00
280.6241999999999,2015-03-03 00:00:00
273.01929999999993,2015-03-04 00:00:00
274.8255,2015-03-05 00:00:00
272.34129999999993,2015-03-06 00:00:00
275.58463873408317,2015-03-07 00:00:00
274.578,2015-03-08 00:00:00
289.2957000000001,2015-03-09 00:00:00
290.3057,2015-03-10 00:00:00
295.961,2015-03-11 00:00:00
293.9203,2015-03-12 00:00:00
288.0364999999999,2015-03-13 00:00:00
281.4887,2015-03-14 00:00:00
285.2645,2015-03-15 00:00:00
290.09550000000013,2015-03-16 00:00:00
284.3491,2015-03-17 00:00:00
255.6062,2015-03-18 00:00:00
260.0037,2015-03-19 00:00:00
260.9075,2015-03-20 00:00:00
259.4899,2015-03-21 00:00:00
267.7980999999999,2015-03-22 00:00:00
266.0272,2015-03-23 00:00:00
245.1679,2015-03-24 00:00:00
246.2715,2015-03-25 00:00:00
247.5595,2015-03-26 00:00:00
247.1476,2015-03-27 00:00:00
252.0497,2015-03-28 00:00:00
241.91369999999992,2015-03-29 00:00:00
246.5418,2015-03-30 00:00:00
243.26920000000007,2015-03-31 00:00:00
246.7755,2015-04-01 00:00:00
252.34099999999998,2015-04-02 00:00:00
253.62269999999992,2015-04-03 00:00:00
253.3213,2015-04-04 00:00:00
259.7117999999999,2015-04-05 00:00:00
255.4233,2015-04-06 00:00:00
253.2085,2015-04-07 00:00:00
244.2709,2015-04-08 00:00:00
243.2006548544864,2015-04-09 00:00:00
234.5253,2015-04-10 00:00:00
236.4501,2015-04-11 00:00:00
235.7386,2015-04-12 00:00:00
223.9464,2015-04-13 00:00:00
217.9995,2015-04-14 00:00:00
223.0161,2015-04-15 00:00:00
227.9995,2015-04-16 00:00:00
222.41713828523808,2015-04-17 00:00:00
222.9536999999999,2015-04-18 00:00:00
222.6812,2015-04-19 00:00:00
224.3086,2015-04-20 00:00:00
234.6867000000001,2015-04-21 00:00:00
233.7807,2015-04-22 00:00:00
235.1735,2015-04-23 00:00:00
230.9863,2015-04-24 00:00:00
225.9568,2015-04-25 00:00:00
218.5065,2015-04-26 00:00:00
228.5712,2015-04-27 00:00:00
225.64229999999992,2015-04-28 00:00:00
225.9978,2015-04-29 00:00:00
236.2208,2015-04-30 00:00:00
232.74029999999993,2015-05-01 00:00:00
235.1563,2015-05-02 00:00:00
239.882,2015-05-03 00:00:00
238.97059999999993,2015-05-04 00:00:00
236.00150000000008,2015-05-05 00:00:00
229.8152,2015-05-06 00:00:00
236.84500000000008,2015-05-07 00:00:00
243.657,2015-05-08 00:00:00
241.5321,2015-05-09 00:00:00
239.5548,2015-05-10 00:00:00
241.8506,2015-05-11 00:00:00
241.5189000000001,2015-05-12 00:00:00
235.4793,2015-05-13 00:00:00
236.704,2015-05-14 00:00:00
236.9908,2015-05-15 00:00:00
235.9781,2015-05-16 00:00:00
236.0847,2015-05-17 00:00:00
232.4757,2015-05-18 00:00:00
231.94460000000007,2015-05-19 00:00:00
234.048,2015-05-20 00:00:00
235.42049999999992,2015-05-21 00:00:00
240.9352,2015-05-22 00:00:00
239.03299409832883,2015-05-23 00:00:00
241.24170000000007,2015-05-24 00:00:00
237.44099999999997,2015-05-25 00:00:00
237.4971,2015-05-26 00:00:00
237.2305,2015-05-27 00:00:00
237.48910000000006,2015-05-28 00:00:00
237.0714,2015-05-29 00:00:00
233.4572,2015-05-30 00:00:00
229.6785,2015-05-31 00:00:00
223.3178,2015-06-01 00:00:00
225.7387,2015-06-02 00:00:00
225.4831,2015-06-03 00:00:00
224.1748,2015-06-04 00:00:00
224.7413,2015-06-05 00:00:00
225.2889,2015-06-06 00:00:00
